code,word,translation
1464,maximise,vt. vt.使增加到最大限度，最佳化；充分利用
1465,sleek,a./vt.
1466,entrust,vt. vt.委托，交付，托付
1467,pamper,vt. vt.纵容，娇惯；精心护理
1468,veterinarian,n.兽医
1469,demolition,n. n.拆除；破坏，毁坏
1470,derelict,a./n. a.被抛弃的；衰退的，破败的；n.遗弃物；无家可归者，社会弃儿
1471,synchronise,v. v.（使）同步发生，同速进行
1472,ornamental,a. a.装饰性的，装饰的
1473,estuary,n. n.（江河入海的）河口，河口湾
1474,leaflet,n./v. n.传单，散页印刷品；小册子；v.散发传单（或小册子）
1475,cascade,n. n.小瀑布
1476,irritate,vt. vt.使烦躁；使疼痛；刺激
1477,hatch,v./n.
1478,commence,v. v.开始，着手
1479,initiative,n. n.倡议，新方案；主动性，积极性；主动权
1480,track,n./v. n.小路；跑道；v.跟踪，追踪
1481,fruitful,a. a.多产的，富饶的；富有成效的
1482,stationary,a. a.静止的，不动的，固定的；稳定的
1483,superficial,a. a.表面的；肤浅的
531484,crawl,vi./n. vi.爬，爬行；缓慢行进；n.缓慢（或费力）的行进；自由泳
1485,rotate,v. v.（使）旋转，转动；轮流，轮换
1486,spoil,v./n.
1487,flask,n. n.长颈瓶；烧瓶
1488,camper,n. n.露营者，宿营者
1489,attend,v. v.出席，参加；随同，陪同；专心，注意
1490,rim,n. n.（圆形物体的）边，缘
1491,motivate,vt. vt.使有动机；激励，激发
1492,patent,vt./n./a. vt.取得专利权；n.专利（权）；a.显而易见的；有专利的，受专利保护的
1493,architect,n. n.建筑师，设计师；创造者
1494,symptom,n. n.症状；征候，征兆
1495,tremendous,a. a.极大的，巨大的；非常的，惊人的
1496,in,with 按照，根据
1497,destination,n. n.目的地，终点；目标
1498,welfare,n. n.福利
1499,envisage,vt. vt.展望，想象；面对
1500,binoculars,n. n.双筒望远镜
1501,glutamate,n. n.谷氨酸；谷酸盐
1502,spoilage,n. n.变质；损坏
1503,misconception,n.误解，错误想法
1504,vegetation,n. n.植物，草木
1505,conceptual,a. a.观念的，概念的
1506,modification,n.修改，改正
1507,erroneous,a. a.错误的，不正确的
1508,robust,a. a.健壮的，强壮的；坚定的
1509,immense,a. a.巨大的，广大的
1510,baron,n. n.贵族；男爵
1511,independence,n.独立，自主
541512,intense,a. a.强烈的，剧烈的；紧张的；热情的，热切的
1513,thesis,n. n.论文
1514,withdraw,v. v.收回；撤退；缩回，退出；提取（钱）
1515,sceptical,a. a.怀疑的，猜疑的
1516,flicker,n./vi. n./vi.闪烁；一闪而过
1517,cord,n. n.线；带
1518,lower,a./v. a.较低的；下面的；v.降低，减少
1519,primary,a. a.最初的，初级的；首要的，基本的
1520,coincide,vi. vi.同时发生；一致
1521,mess,n./v. n.凌乱；v.弄糟，搞乱
1522,design,n./v. n.设计，构想；图样，图案；企图，图谋；v.设计；谋划，构思
1523,insist,v. v.坚持，坚决认为；一定要
1524,crew,n. n.全体船员；工作人员；队，组
1525,exhaustion,n. n.精疲力竭；耗尽
1526,geographical,a.地理学的；地理的
1527,indigenous,a. a.土产的，本地的，本土的
1528,consistent,a. a.一致的，协调的；相符的，相容的
1529,sympathetic,a.同情的，体谅的；赞同的，支持的；和谐的
1530,personalize,vt. vt.使成为私人的；在（物品）上标出主人姓名（或记号）；个人化
1531,incompatible,a.不兼容的，不能和谐共存的，不协调的，合不来的
1532,predominate,vi. vi.统治，支配；（数量、力量上）占优势
1533,complexity,n.复杂，复杂性；复杂的事物
1534,terrestrial,a. a.陆地的，陆生的，陆栖的；地球的
1535,commission,n./vt. n.委托；佣金；vt.授权，委托
1536,beware,v. v.谨防，当心
1537,compensation,n.补偿，赔偿；赔偿物，赔偿金
1538,issue,n./vt.
1539,finite,a. a.有限的；限定的
551540,curly,a. a.卷曲的，波浪式的
1541,wildlife,n. n.野生生物
1542,swallow,v./n. v.吞咽；忍受；n.燕子
1543,hasty,a. a.草率的，匆忙的
1544,geometry,n. n.几何；几何学
1545,stuff,n./vt. n.原料，材料；vt.填进；让……吃饱
1546,landward,a./ad./ a./ad.向陆的／地，近陆的／地
1547,vigorous,a. a.朝气蓬勃的；有力的
1548,subordinate,n./a./vt.
1549,correspond,vi. vi.相一致，符合；通信；相当于，相应
1550,farewell,n. n.告别；欢送会
1551,adjacent,a. a.邻近的，毗连的
1552,charity,n. n.慈善；施舍；慈善机构
1553,comedy,n. n.喜剧；喜剧性（事件）
1554,gorgeous,a. a.华丽的；极好的
1555,recommend,vt. vt.推荐；劝告；使受欢迎
1556,survive,v. v.活下来；幸免于；比……活得长，比……长命
1557,grim,a. a.严厉的；可怕的；讨厌的
1558,apparatus,n. n.器械，器具，仪器；机构，组织
1559,dome,n. n.圆屋顶；穹顶
1560,formal,a. a.正式的；正规的
1561,explore,v. v.探险，探索；仔细检查，探究
1562,extension,n. n.伸展；延长部分；电话分机
1563,consist,vi. vi.由……组成，由……构成；在于，存在于
1564,brew,v. v.酿造；冲泡；酝酿
1565,sacrifice,n./v. n.牺牲，牺牲品；献祭，供奉；祭品，供物；v.牺牲，献祭
1566,degenerate,vi.退化；a.退化的
1567,intelligent,a. a.聪明的，理智的
561568,historian,n. n.历史学家，历史工作者
1569,fancy,a./vt./n. a.别致的；vt.想象；n.想象力
1570,aspiration,n. n.强烈的愿望；志向
1571,considerable,a. a.相当大（或多）的，可观的；值得考虑的，重要的
1572,clumsy,a. a.笨拙的；不得体的
1573,gleam,vi./n. vi.闪烁；流露；n.闪光
1574,plastic,a. a.塑料（制）的
1575,fascinate,v. v.强烈地吸引，使着迷
1576,supervise,vt. vt.监督，管理；指导
1577,evaluate,vt. vt.评价，估价
1578,curiosity,n. n.好奇，好奇心；稀奇或罕见的事物或人，古玩
1579,residential,a. a.居住的，住宅的；寄宿的
1580,sole,a./n. a.唯一的，独有的；n.鞋底，袜底；脚底
1581,decade,n. n.十年，十年期
1583,fitting,n./a. n.试穿；装置；a.适合的
1584,rudimentary,a.基本的，初步的；未充分发展的，发育不成熟的；退化的
1585,courtship,n. n.求爱或追求；求爱期，追求期
1586,ritual,n./a.
1587,stereoscopic,a.有立体视觉的；有立体效果的
1588,interface,n. n.界面；接口；接合点
1589,preliminary,a./n. a.开端的，预备的，初步的；n.［常pl.］初步做去，起始行为
1590,turbid,a. a.混浊的；紊乱的
1591,repertoire,n. n.（剧团等）常备剧目；（剧团、演员等的）全部节目
1592,monotonous,a. a.单调的，无聊的
1593,speculation,n.推测，思索；投机活动，投机买卖
1594,resemble,vt. vt.与……相似，像
1595,perspective,n. n.（判断事物的）角度，方法；透视法
571596,rendition,n. n.表演，扮演，演唱；翻译；视觉再现
1597,metaphorical,a. a.隐喻的
1598,interpret,v. v.解释，说明；口译，翻译
1599,perimeter,n. n.周长；周边
1600,jerk,v./n. v.使猝然一动；猛拉；n.急推，急扭；抽搐
1601,visual,a. a.视觉的，用于视觉的
1602,doctoral,a. a.博士的
1603,distort,vt. vt.扭曲；曲解；变形
1604,expose,vt. vt.使暴露，揭露
1605,sponge,n./v. n.海绵；v.用湿海绵（或布）擦，揩
1606,audition,n. n.试演；试听，试音
1607,reliable,a. a.可靠的，可信赖的
1608,abstraction,n. n.抽象
1609,mount,n./v. n.山，山峰；支架，底座；v.登上；骑上；发起；镶嵌
1610,announce,vt. vt.宣布；声称
1611,headline,n. n.大字标题；［常pl.］头版头条新闻
1612,horror,n. n.害怕，恐怖
1613,collapse,v./n. v./n.坍塌，崩溃；晕倒
1614,assistance,n. n.协助，援助
1615,discriminate,v.区别；歧视
1616,destructive,a. a.破坏（性）的
1617,authority,n. n.权力，管辖权；[pl.]官方，当局；权威，专家
1618,mild,a. a.温柔的；温和的；轻微的
1619,capacity,n. n.容量，容积；能量，能力
1620,latitude,n. n.纬度；[pl.]纬度地区；（言行等的）自由
1621,circus,n. n.马戏团；环形广场
1622,comet,n. n.彗星
1623,grin,v./n. v./n.咧嘴笑
1624,democratic,a.民主的，有民主精神的
1625,install,vt. vt.安顿，安置；安装，设置；正式任命，使正式就职
1626,faculty,n. n.才能；学院，系；（学院或系的）全体教学人员
1627,cucumber,n.黄瓜
1628,institution,n. n.（行业）协会；机构；制度；习俗；团体；设立，制定
1629,Kung,［ˌkʌŋˈfu:］ n. n.功夫
1630,probability,n. n.可能性；概率
1631,bizarre,a. a.奇形怪状的；怪诞的
1632,gravity,n. n.重力
1633,cap,vt./n. vt.盖在……上面；n.帽子
1634,external,a. a.外面的，表面的
1635,absurd,a. a.荒谬的，荒唐的
1637,inclination,n. n.爱好；趋势；倾斜
1638,pressure,n./vt.
1639,conviction,n. n.定罪；坚信，确信
1640,tranquillity,n.宁静，安静
1641,facilitate,vt. vt.使便利，使容易；推动，帮助
1642,grand,a. a.宏伟的；大的
1643,acumen,n. n.敏锐；精明
1644,dissertation,n. n.专题论文
1645,heal,n./vt. n.（一）堆；大量；vt.（使）成堆
1646,blame,vt. vt.责怪，责备
1647,frame,n./vt. n.框架；vt.给……镶框
1648,instalment,n. n.分期付款；（连载或连播的）一集
1649,symbolism,n. n.符号的使用；（尤指文艺中的）象征主义，象征手法
1650,ascribe,vt. vt.把……归因于
1651,abstract,a.抽象的；抽象派的；n.摘要，梗概；抽象vt.摘要，提炼；抽象化
591652,disruption,n. n.动乱；打乱；破坏
1653,self-esteem,n. n.自尊；自负
1654,literate,a. a.有读写能力的；有文化的；博学的
1655,extinction,n. n.灭绝，绝种；熄灭
1656,endanger,vt.危及，危害
1657,perception,n. n.看法；感觉；洞察力
1658,prediction,n. n.预言，预料，预报
1659,foster,v./a. v.培养，培育（某物）；鼓励，促进；领养；a.收养的
1660,ancestral,a. a.祖先的；祖传的
1661,rekindle,vt. vt.重新点燃；使复苏
1662,revival,n.
1663,inevitable,a. a.不可避免的，必然（发生）的
1664,disenchantment,n.失望，不抱幻想
1665,acupuncture,n.针刺疗法，针灸
1666,loath,a. a.不情愿的，勉强的
1667,orthodox,a. a.正统的，传统的
1668,popularity,n.普及，流行
1669,amplify,v. v.详述；放大（声音等）
1670,reliance,n. n.依靠，依赖
1671,nightmare,n. n.噩梦；可怕的事物
1672,leap,n./v. n.跳跃；激增；v.跳；冲
1673,conscious,a. a.自觉的；意识到的；神志清醒的
1674,divine,a. a.神的；神授的，天赐的
1675,decompose,v.（使）分解，（使）腐烂
1676,investigate,v. v.调查
1677,underneath,ad.在下面；prep.在……下面；n.下部
1678,division,n. n.分开，分隔；分配；分歧；除（法）；部门，科，司
1679,gamble,v. v.赌博，打赌；投机；冒险
601680,ancient,a. a.古老的；年老的
1681,strand,n. n.股，缕；部分，方面
1682,specimen,n. n.范例，样品；样本，标本
1683,motive,n. n.动机，目的
1684,furious,a. a.狂怒的；激烈的
1685,alternative,a./n. a.可供替代的；非传统的，另类的；n.可供选择的事物
1686,access,vt./n. vt.进入；使用；n.通道，入径；机会；权利
1687,whaling,n. n.捕鲸
1688,exhilaration,n. n.高兴；兴奋
1689,inland,a.内陆的；ad.向内地（或内陆）
1690,migrate,v. v.（候鸟等）迁徙；移居
1691,barrel,n. n.桶，圆筒
1692,claim,v./n. v.要求；声称，主张；索赔；n.要求；主张，断言；索赔
1693,digest,v.消化；领会n.文摘
1694,decipher,vt. vt.破译；解释
1695,extraordinary,a. a.不同寻常的，非常的
1696,aluminium,n.铝
1697,stale,a. a.不新鲜的；陈腐的
1698,tan,n./v. n.棕褐色；晒黑；v.（使）晒成棕褐色，晒黑；硝（皮）
1699,impair,vt. vt.损害；削弱
1700,inescapable,a.不可逃避的；难免的
1701,adolescent,n./a. n.青少年；a.青春期的；青少年的
1702,associate,v.使联合；使有联系；交往；n.伙伴；同事；a.副的；联合的，合伙的
1703,guinea,n. n.几尼（英国的旧货币单位，现值1.05镑）
1704,layer,n. n.层，层次
1705,cable,n./v. n.缆绳；电缆；电报；v.（给……）发电报
1706,wedge,n./vt. n.楔子，楔形；vt.楔入
1707,judicious,a. a.明智的；有见识的
611708,landfill,n. n.垃圾堆；垃圾填筑地，废渣埋填地
1709,cast,v.n. （皮）；浇铸，铸造；n.演员表，全体演员；石膏绷带；铸模，铸件；
1710,curtain,n. n.窗帘，门帘
1711,uniform,n./a. n.制服；a.相同的，一致的
1712,quartz,n. n.石英
1713,longitudinal,a.经度的，经线的；纵的；长度的
1714,disillusion,vt. vt.使醒悟
1715,clientele,n. n.（医生、律师等的）顾客，主顾，客户
1716,holistic,a. a.整体的，全面的；功能整体性的
1717,exodus,n. n.大批离去，成群外出
1718,concur,v. v.同时发生；意见相同，一致
1719,preventative,a. a.预防性的
1720,complementary,a.互补的；补充的，补足的
1721,adjunct,n. n.附加物，附件；附加语，修饰语
1722,simplistic,a. a.过分单纯化的，过分简单化的
1723,hiccup,n./vi. n.嗝，呃逆；暂时（或小的）困难（或挫折）vi.打嗝
1724,prowess,n. n.杰出的才能，高超的技艺，专长，造诣
1725,engross,vt. vt.使全神贯注，占去（某人的）全部注意力和时间
1726,tease,v./n. v.逗乐，奚落，戏弄；强求；n.揶揄，戏弄，取笑；逗弄者，取笑者
1727,exuberant,a.繁茂的，丰富的；非凡的；华而不实的
1728,cavort,vi. vi.欢跃，跳跃；嬉戏
1729,socialise,v. v.（同他人）来往，交往，交际；使（某人）适应社会生活
1730,optimum,a. a.最好的；最有利的
1731,molecule,n. n.分子
1732,fitness,n. n.健康；适合（某事物）
1733,regarding,prep. prep.关于
1734,contact,n./vt. n.接触；联系；vt.与……取得联系，联络
1735,creative,a. a.创造性的；创作的
621736,consultant,n. n.顾问；专科医生
1737,secondary,a. a.次要的，二级的；（教育、学校等）中等的；辅助的，从属的
1738,fraction,n. n.小部分，片断
1739,dictation,n. n.听写
1740,engage,v.
1741,populate,vt. vt.（大批地）居住于，生活于
1742,merchandising,n.销售规划
1743,meteorology,n.气象学
1744,dealer,n. n.商人，经销商
1745,weapon,n. n.武器，兵器
1746,authorise,vt. vt.批准，认可；授权
1747,spectator,n. n.观众；旁观者
1748,compatriot,n. n.同胞；同国人
1749,dreadful,a. a.可怕的；令人不快的
1750,laboratory,n. n.实验室，研究室
1751,shuttle,n. n.航天飞机
1752,entail,vt. vt.牵涉；需要
1753,alchemist,n. n.炼金术士
1754,contrary,a./n. a.相反的；n.相反
1755,alert,a./n./vt. a.警惕的；n.警戒；警报；vt.警告
1756,shift,v./n. v.移动，转移；改变，转变；n.转换，转变；轮（或换）班
1757,mere,a. a.仅仅的；纯粹的
1758,monitor,n./vt. n.班长；监视器；vt.监视；监测
1759,derive,v. v.取得；起源
1760,desire,v./n. v./n.想望，期望；要求
1761,minimal,a. a.最小的，最低限度的
1762,sketch,v./n. v.画素描；概述；n.素描；速写
1763,lag,v./n. v.走得慢；落后；n.（时间上的）间隔；滞后
631764,trigger,vt./n. vt.引发，导致；n.扳机
1765,supplement,vt.补充，增补；n.增补（物），补充（物）；补遗；增刊；附录
1766,offend,v. v.冒犯；使厌恶；违犯
1767,vivid,a. a.鲜艳的；生动的
